,formula,bandgap,effective_mass_n,effective_mass_p,ave_ele_diele,ave_ion_diele,formation_energy
42,Ba2MgGe2O7,6.6364,1.6085241498592981,35.953880519365896,3.215983,5.531841,-2.7931089208333333
43,Ba2LaSbO6,6.3375,1.6789592667820052,13.436682429428014,4.363739666666667,18.241365333333334,-3.0319067654999996
44,Ba2LaTaO6,5.481199999999999,10.228519756283022,7.988709157216222,4.721191666666667,31.458687666666666,-3.5075773915000017
45,Ba2Mg(BO3)2,7.6895,5.310020267248931,8.525710937119523,3.531091,8.093878333333334,-3.129790906212121
46,Ba2CePtO6,2.8753,72.87974766718789,5.50478992847275,6.427969,14.483983,-2.8009515315
47,Ba2MgMoO6,3.4384000000000006,3.2769324204177988,6.271174915598554,5.11744,17.586077,-2.835677952
48,Ba2MgSi2O7,7.7968,1.800494468975537,49.7589066398173,2.9985646666666668,4.947788,-3.3661644154166668
49,Ba2PbO4,2.6636,1.2861242879724546,5.292269336550614,5.073979333333333,28.133392666666666,-2.3690410357142855
50,Ba2MgWO6,4.579599999999999,3.224746802823041,6.134990039775548,4.628592,15.751514,-2.956244474
51,Ba2ScCuO4,3.8233,4.423967154372999,6.080281949529477,4.763078666666666,13.054340000000002,-2.879963581875
52,Ba2Sc2O5,4.626200000000001,3.8118306180558004,30.4433147116795,4.5232193333333335,13.090168,-3.507444349999999
53,Ba2ScNbO6,4.190099999999999,1.77282319703242,6.08958275474995,5.367340000000001,44.52675200000001,-3.4769095014999998
54,Ba2SiO4,7.4095,2.1757689320977383,26.03888930280976,3.6298603333333332,12.725552,-3.3619786003571424
55,Ba2ScTaO6,4.7564,1.6359854646200884,6.028272213248341,5.040768,33.493452,-3.5940941235000015
56,Ba2SnO4,4.7919,1.1575176581819773,6.107844772063855,4.331444,13.681369000000002,-2.7252458707142857
57,Ba2SrWO6,4.6437,3.1002632706012108,11.032206613356227,4.531081666666666,19.90536033333333,-2.9684440956666673
58,Ba2Ti(GeO4)2,6.3625,1.69476158068712,158.2590049020054,3.5828996666666666,41.968921333333334,-2.894513363717948
59,Ba2TaBiO6,3.6379000000000006,1.898949916535964,1.293038701024191,5.651142333333333,53.822722666666664,-2.9515427029999994
60,Ba2Ti(SiO4)2,6.7125,502.74061533556056,35.58129803452456,3.428008666666667,12.282995666666665,-3.4436276802564096
61,Ba2TiO4,6.3631,3.920170041020778,12.360405363899497,3.979927,9.918986666666667,-3.399092388333334
62,Ba2YTaO6,5.4216999999999995,1.8856170424742522,7.575669322435227,4.680339333333333,30.593271,-3.5726180726666668
63,Ba2ZnGe2O7,5.9972,1.5589547978958325,11.673027768840637,3.376021,5.736875,-2.580144717916667
64,Ba2ZnMoO6,3.3137999999999996,4.586163859505919,1.990127218158051,5.528611000000001,27.967474,-2.5403056389999996
65,Ba2ZnO3,4.947,1.1371252728704562,43.10819089851011,4.366173333333333,13.765976333333333,-2.5343150229166667
66,Ba2ZnSi2O7,7.2884,1.3204332941796948,14.478506887488251,3.185074,5.7802283333333335,-3.146198448333334
67,Ba2ZnWO6,4.5197,4.533779445300723,2.0402220207325383,4.981469,23.653630000000003,-2.6546303470000003
68,Ba2ZrO4,5.084200000000001,32.25050500945685,7.673330858868758,4.562059666666667,32.423424,-3.430685784285714
69,Ba3(AsO4)2,7.0819,1.2433787481912357,14.182355026039891,3.5808853333333333,24.142445,-2.691978154615385
70,Ba3BAsO3,2.5067999999999997,3.2572675884988045,8.620524025237328,5.4399136666666665,9.666377,-2.5343987498958334
71,Ba2ZrSnO6,6.1636999999999995,1.3742952099407333,4.887083771964645,4.604773,21.155005,-3.1393169064999995
72,Ba3CaNb2O9,4.4326,2.6718533149381902,6.638008943332,4.9512556666666665,92.35489799999999,-3.3031840169999995
73,Ba3CaTa2O9,5.119400000000001,2.3467773014171396,6.349644025589825,4.621180333333333,42.49640466666667,-3.4542387710000018
74,Ba3Hf2O7,5.567,10.363935160621347,7.727058055079959,4.479751,23.90874066666667,-3.643018930416667
75,Ba3In2O6,2.5153999999999996,1.340079699073606,1805.816152475534,4.773090666666667,24.83848933333333,-2.5032603363636365
76,Ba3MgNb2O9,4.3713,2.7433025697043907,5.67915757971609,5.012330666666666,33.426904,-3.2680610623333353
77,Ba3MgTa2O9,5.1407,2.44048907569075,5.593094904046595,4.637717,22.313668000000003,-3.4162774223333336
78,Ba3MgSb2O9,5.3481,1.220828581240471,6.084560095499667,4.004727666666667,14.616442999999999,-2.6995449040000006
79,Ba3MgTaNbO9,4.6639,2.878264197925943,5.753192807595953,4.819906666666667,26.633256666666668,-3.3423238290000015
80,Ba3NaBiO6,3.8926000000000003,1.7651366665702655,8.786521414255422,4.352375333333334,10.856900666666666,-2.437707516050157
81,Ba3NaSbO6,5.3456,1.2305533220497602,8.603974605008114,3.9788490000000003,9.791221,-2.6506075655956116
82,Ba3NaNbO6,5.0532,3.877327934418721,15.125123201996775,4.4360729999999995,16.67632766666667,-2.9785313405956124
83,Ba3NaTaO6,5.4806,3.343172881425241,13.007206265535437,4.233987333333333,14.512672,-3.0805784251410673
84,Ba3Nb2CdO9,4.5139000000000005,4.689852630091995,2.72049199283387,5.170096999999999,96.005177,-3.021884541666668
85,Ba3Sb2O,0.8907000000000003,3.5574802408747876,2.86013668346908,10.268635333333334,8.646060666666667,-1.6753842462500006
86,Ba3Nb2ZnO9,4.332,3.1219303511750516,3.9896283677395994,5.262862,41.13304266666666,-3.071310230333334
